canonical_form,classification_path,classification_path_ids,classification_path_ranks,current_name_string,current_taxon_id,data_source_id,data_source_title,data_sources_number,edit_distance,global_id,gni_uuid,imported_at,in_curated_sources,is_known_name,local_id,match_type,match_value,name_string,prescore,score,supplied_name_string,taxon_id,url
Zea mays,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Zea|Zea mays,6|7707728|196|1369|3073|2705049|5290052,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,af580168-b3d0-5264-bd68-a25ea8533b12,2016-11-13T22:07:49Z,True,True,,2,Exact match by canonical form,Zea mays L.,3|0|0,0.988,Agave sisalana,5290052,
Phyllophaga bipunctata,|Phyllophaga bipunctata,,kingdom|,,,169,uBio NameBank,24,0,urn:lsid:ubio.org:namebank:3381272,69d4e73c-8c6a-548c-aaf6-053954fe0f70,2013-05-31T15:36:16Z,True,True,urn:lsid:ubio.org:namebank:3381272,1,Exact string match,Phyllophaga bipunctata,3|0|0,0.988,Agave sisalana,96589797,http://www.ubio.org/browser/details.php?namebankID=3381272
Sitophilus oryzae,Animalia|Arthropoda|Insecta|Coleoptera|Dryophthoridae|Sitophilus|Sitophilus oryzae,1|54|216|1470|8494|1170172|8383943,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,bff24ace-b83e-5571-8657-396f00ee8a92,2016-11-13T20:11:10Z,True,True,,2,Exact match by canonical form,"Sitophilus oryzae Schoenherr, 1838",3|0|0,0.988,Agave sisalana,8383943,
Pseudonapomyza spicata,Animalia|Arthropoda|Insecta|Diptera|Agromyzidae|Pseudonapomyza|Pseudonapomyza spicata,1|54|216|811|3329|1553858|1553913,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,804adbd4-b6cd-58d2-a23c-13c52a3d81f0,2016-11-13T20:02:50Z,True,True,,2,Exact match by canonical form,"Pseudonapomyza spicata (Malloch, 1914)",3|0|0,0.988,Agave sisalana,1553913,
Creontiades pallidifer,Animalia|Arthropoda|Insecta|Hemiptera|Miridae|Creontiades|Creontiades pacificus,1|54|216|809|4319|2011499|5866589,kingdom|phylum|class|order|family|genus|species,"Creontiades pacificus (Stål, 1859)",5866589,11,GBIF Backbone Taxonomy,24,0,,b2e0261c-4b85-57ec-b44e-caa64f0f9210,2016-11-13T19:20:24Z,True,True,,2,Exact match by canonical form,"Creontiades pallidifer (Walker, 1873)",3|0|0,0.988,Agave sisalana,4776870,
Saccharicoccus sacchari,Animalia|Arthropoda|Insecta|Hemiptera|Pseudococcidae|Saccharicoccus|Saccharicoccus sacchari,1|54|216|809|4534|2092999|2093000,kingdom|phylum|class|order|family|genus|species,"Saccharicoccus sacchari (Cockerell, 1895)",2093000,11,GBIF Backbone Taxonomy,24,0,,6393cb26-830e-528d-89ef-a62ade6ef53f,2016-11-13T20:49:09Z,True,True,,2,Exact match by canonical form,"Saccharicoccus sacchari Ferris, 1950",3|0|0,0.988,Agave sisalana,7776753,
Peregrinus maidis,Animalia|Arthropoda|Insecta|Hemiptera|Delphacidae|Peregrinus|Peregrinus maidis,1|54|216|809|8498|2054015|5156453,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,8948bb15-51e4-57a0-8a93-4fc59c2a9a58,2016-11-13T21:42:47Z,True,True,,2,Exact match by canonical form,"Peregrinus maidis (Ashmead, 1890)",3|0|0,0.988,Agave sisalana,5156453,
Rhopalosiphum maidis,Animalia|Arthropoda|Insecta|Hemiptera|Aphididae|Rhopalosiphum|Rhopalosiphum maidis,1|54|216|809|3042|2069512|2069572,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,0d8db91c-1adb-5a65-b62d-db924daccc67,2016-11-13T20:38:28Z,True,True,,2,Exact match by canonical form,"Rhopalosiphum maidis (Fitch, 1856)",3|0|0,0.988,Agave sisalana,2069572,
Cicadulina bipunctella,,,,,,168,Index to Organism Names,24,0,,da56b229-09e2-51df-9a61-305e577d3aa8,2012-02-09T16:44:47Z,True,True,,1,Exact string match,Cicadulina bipunctella,3|0|0,0.988,Agave sisalana,126208824,http://www.organismnames.com/details.htm?lsid=679502
Marasmia trapezalis,,,,,,12,EOL,24,0,,b8c4d90e-5f00-5511-865a-78331a4aaef3,2012-05-08T03:55:19Z,True,True,17872020,1,Exact string match,Marasmia trapezalis,3|0|0,0.988,Agave sisalana,36871057,http://eol.org/pages/17872020
Melanitis leda,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Melanitis|Melanitis leda,1|54|216|797|7017|1895908|1895956,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,b19650b5-4a08-507a-afed-f99a38d299a3,2016-11-13T19:26:52Z,True,True,,2,Exact match by canonical form,"Melanitis leda Linnaeus, 1758",3|0|0,0.988,Agave sisalana,1895956,
Conocephalus longipennis,Animalia|Arthropoda|Insecta|Orthoptera|Tettigoniidae|Ruspolia|Ruspolia differens,1|54|216|1458|3991|1686351|5096598,kingdom|phylum|class|order|family|genus|species,"Ruspolia differens (Serville, 1838)",5096598,11,GBIF Backbone Taxonomy,24,0,,44bccca5-3fa5-54b4-9bac-b7db0f37c640,2016-11-13T22:24:45Z,True,True,,2,Exact match by canonical form,"Conocephalus longipennis Redtenbacher, 1891",3|0|0,0.988,Agave sisalana,7696970,
Oxya japonica,Animalia|Arthropoda|Insecta|Orthoptera|Acrididae|Oxya|Oxya japonica,1|54|216|1458|9394|1700877|1700933,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,5218c3f1-108a-5c24-b387-f4a859a396ea,2016-11-13T21:35:48Z,True,True,,2,Exact match by canonical form,"Oxya japonica (Thunberg, 1815)",3|0|0,0.988,Agave sisalana,1700933,
Locusta migratoria manilensis,|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Orthopteroidea|Orthoptera|Caelifera|Acridomorpha|Acridoidea|Acrididae|Oedipodinae|Locusta|Locusta migratoria|Locusta migratoria manilensis,131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33341|6993|7001|70910|92621|7002|27549|7003|7004|229990,|superkingdom||kingdom||||||phylum|||superclass|class|||subclass|infraclass|order|suborder||superfamily|family|subfamily|genus|species|subspecies,,,4,NCBI,24,0,,59e1391c-d15f-552a-81a0-faf0ef2c8167,2015-09-09T13:31:35Z,True,True,,1,Exact string match,Locusta migratoria manilensis,8|0|0,0.999,Agave sisalana,229990,
Aiolopus thalassinus dubius,Animalia|Arthropoda|Insecta|Orthoptera|Acrididae|Aiolopus|Aiolopus thalassinus|Aiolopus thalassinus dubius,1|54|216|1458|9394|1713296|1713317|6255622,kingdom|phylum|class|order|family|genus|species|subspecies,,,11,GBIF Backbone Taxonomy,24,0,,fac05494-0a79-5733-9412-683328aa04a4,2016-11-13T19:14:57Z,True,True,,2,Exact match by canonical form,"Aiolopus thalassinus subsp. dubius Willemse, 1923",7|0|0,0.999,Agave sisalana,6255622,
Oxya hyla,Animalia|Arthropoda|Insecta|Orthoptera|Acrididae|Oxya|Oxya hyla,1|54|216|1458|9394|1700877|1700953,kingdom|phylum|class|order|family|genus|species,"Oxya hyla Serville, 1831",1700953,11,GBIF Backbone Taxonomy,24,0,,f0152866-aa17-5155-8099-079799c12958,2016-11-13T21:51:07Z,True,True,,2,Exact match by canonical form,"Oxya hyla Johnston, H.B., 1956",3|0|0,0.988,Agave sisalana,8315471,
Mangifera indica,Plantae|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Mangifera|Mangifera sylvatica,6|7707728|220|933|2398|3075453|3662046,kingdom|phylum|class|order|family|genus|species,Mangifera sylvatica Roxb.,3662046,11,GBIF Backbone Taxonomy,24,0,,405c0852-d082-57e5-b7a9-92b662100d01,2016-11-13T20:28:44Z,True,True,,2,Exact match by canonical form,Mangifera indica Wall.,3|0|0,0.988,Agave sisalana,7861102,
Rhyparida,,,,,,168,Index to Organism Names,24,0,,ae57456c-3ce2-5e2c-a8a4-dc2ca5d42b64,2012-02-09T17:26:14Z,True,True,,1,Exact string match,Rhyparida Carolina,4|0|0,0.995,Agave sisalana,128294180,http://www.organismnames.com/details.htm?lsid=2961571
Sternochetus mangiferae,Animalia|Arthropoda|Insecta|Coleoptera|Curculionidae|Sternochetus|Sternochetus mangiferae,1|54|216|1470|4239|1225911|4292415,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,05642792-b9c2-5a79-a7b1-8a586ca7ab8f,2016-11-13T19:46:44Z,True,True,,2,Exact match by canonical form,"Sternochetus mangiferae (Fabricius, 1775)",3|0|0,0.988,Agave sisalana,4292415,
Cryptorhynchus mangiferae,Animalia|Arthropoda|Insecta|Coleoptera|Curculionidae|Cryptorhynchus|Cryptorhynchus mangiferae,1|54|216|1470|4239|1194049|1194073,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,249459a0-1771-51ad-9b36-8327769ece97,2016-11-13T19:40:44Z,True,True,,2,Exact match by canonical form,Cryptorhynchus mangiferae Dejean,3|0|0,0.988,Agave sisalana,1194073,
Semelaspidus mangiferae,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Semelaspidus|Semelaspidus mangiferae,1|54|216|809|4521|2082706|2082707,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,272f3ff0-be68-592a-be0e-1c610a9b7d02,2016-11-13T22:12:44Z,True,True,,2,Exact match by canonical form,"Semelaspidus mangiferae Takahashi, 1939",3|0|0,0.988,Agave sisalana,2082707,
Pinnaspis,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Pinnaspis,1|54|216|809|4521|2086145,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,ac7b3664-d950-593e-b1ff-1190a17558cd,2016-11-13T22:24:49Z,True,True,,2,Exact match by canonical form,"Pinnaspis Cockerell, 1892",1|0|0,0.75,Agave sisalana,2086145,
Melanaspis bromeliae,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Melanaspis|Melanaspis bromiliae,1|54|216|809|4521|2083167|7450112,kingdom|phylum|class|order|family|genus|species,"Melanaspis bromiliae (Leonardi, 1899)",7450112,11,GBIF Backbone Taxonomy,24,0,,2af2d606-5cad-5e44-9f01-dcccccef26be,2016-11-13T22:29:50Z,True,True,,2,Exact match by canonical form,"Melanaspis bromeliae Gill, 1997",3|0|0,0.988,Agave sisalana,8179871,
Radionaspis indica,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Radionaspis|Radionaspis indica,1|54|216|809|4521|2087763|8302527,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,42110dae-5e4b-5b7a-9f9b-94cf657eadb2,2016-11-13T22:02:30Z,True,True,,2,Exact match by canonical form,"Radionaspis indica (Marlatt, 1908)",3|0|0,0.988,Agave sisalana,8302527,
Penicillaria jocosatrix,Animalia|Arthropoda|Insecta|Lepidoptera|Noctuidae|Penicillaria|Penicillaria jocosatrix,1|54|216|797|7015|1785187|5112440,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,1dc3dbaf-6de7-5ab8-9cf3-1b1b53125416,2016-11-13T22:57:49Z,True,True,,2,Exact match by canonical form,"Penicillaria jocosatrix Guenée, 1852",3|0|0,0.988,Agave sisalana,5112440,
Anisodes illepidaria,Animalia|Arthropoda|Insecta|Lepidoptera|Geometridae|Anisodes|Anisodes illepidaria,1|54|216|797|6950|1966371|1966736,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,d8d4b979-e398-5c60-a9e1-6764c4297b50,2016-11-13T20:04:26Z,True,True,,2,Exact match by canonical form,"Anisodes illepidaria Guenée, 1858",3|0|0,0.988,Agave sisalana,1966736,
Eugenia malaccensis,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Eugenia|Eugenia malaccensis,6|7707728|220|690|5014|3177662|7907394,kingdom|phylum|class|order|family|genus|species,Eugenia malaccensis Reinw. ex Blume,7907394,11,GBIF Backbone Taxonomy,24,0,,d02bbd98-4745-5539-9d14-137de6379ed7,2016-11-13T20:08:46Z,True,True,,2,Exact match by canonical form,Eugenia malaccensis Reinw.,3|0|0,0.988,Agave sisalana,8543827,
Dacus ochrosiae,Animalia|Arthropoda|Insecta|Diptera|Tephritidae|Bactrocera|Bactrocera ochrosiae,1|54|216|811|3520|1626510|8353826,kingdom|phylum|class|order|family|genus|species,"Bactrocera ochrosiae (Malloch, 1942)",8353826,11,GBIF Backbone Taxonomy,24,0,,3450f236-5a2c-598f-b96c-2c5a87f20876,2016-11-13T21:07:26Z,True,True,,2,Exact match by canonical form,"Dacus ochrosiae Malloch, 1942",3|0|0,0.988,Agave sisalana,1626713,
Trioza vitiensis,Animalia|Arthropoda|Insecta|Hemiptera|Triozidae|Trioza|Trioza vitiensis,1|54|216|809|7631|2014543|5153672,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,b6ad2355-a0b7-56e0-9140-408052f0544a,2016-11-13T20:25:28Z,True,True,,2,Exact match by canonical form,"Trioza vitiensis (Kirkaldy, 1907)",3|0|0,0.988,Agave sisalana,5153672,
Abelmoschus esculentus,Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Abelmoschus|Abelmoschus esculentus,6|7707728|220|941|6685|8183892|3152707,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,9ae691cc-4ed0-51b7-a7ee-71e6e535d78a,2016-11-13T21:58:24Z,True,True,,2,Exact match by canonical form,Abelmoschus esculentus (L.) Moench,3|0|0,0.988,Agave sisalana,3152707,
Mesohomotoma hibisci,Animalia|Arthropoda|Insecta|Hemiptera|Carsidaridae|Mesohomotoma|Mesohomotoma hibisci,1|54|216|809|3310|2014511|2014517,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,e235ea77-e967-5c81-92b2-cd5fc91a12dc,2016-11-13T21:55:06Z,True,True,,2,Exact match by canonical form,"Mesohomotoma hibisci (Froggatt, 1901)",3|0|0,0.988,Agave sisalana,2014517,
Anomis flava,|Baculoviridae|Nucleopolyhedrovirus|Anomis flava,8|1925|8616038|8576952,kingdom|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,29226ecd-2930-5fa5-9ecc-9fe51096ec51,2016-11-13T20:11:05Z,True,True,,2,Exact match by canonical form,Anomis flava NPV,3|0|0,0.988,Agave sisalana,8576952,
Earias vitella,Animalia|Arthropoda|Insecta|Lepidoptera|Nolidae|Earias|Earias vitella,1|54|216|797|9717|1802997|1803059,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,eae1858b-9cba-5d1d-9c8c-bce8570e502f,2016-11-13T20:26:25Z,True,True,,2,Exact match by canonical form,"Earias vitella Sherborn, 1902",3|0|0,0.988,Agave sisalana,1803059,
Allium cepa,Plantae|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium cepa,6|7707728|196|1169|7682|2771359|2857697,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,d16dc1dd-846b-570c-bb25-e1e1010a63f9,2016-11-13T21:23:09Z,True,True,,2,Exact match by canonical form,Allium cepa L.,3|0|0,0.988,Agave sisalana,2857697,
Atractomorpha psittacina,Animalia|Arthropoda|Insecta|Orthoptera|Pyrgomorphidae|Atractomorpha|Atractomorpha psittacina,1|54|216|1458|5928|1727987|5101013,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,3f01bfc7-d230-58ab-8539-644df5b22a0f,2016-11-13T22:31:51Z,True,True,,2,Exact match by canonical form,"Atractomorpha psittacina (Haan, 1842)",3|0|0,0.988,Agave sisalana,5101013,
Carica papaya,Plantae|Tracheophyta|Magnoliopsida|Brassicales|Caricaceae|Carica|Carica papaya,6|7707728|220|7225535|6636|2874482|2874484,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,ce8049ed-8726-5c72-b92e-abf0b93a7be0,2016-11-13T20:49:03Z,True,True,,2,Exact match by canonical form,Carica papaya L.,3|0|0,0.988,Agave sisalana,2874484,
Euphranta lemniscata,Animalia|Arthropoda|Insecta|Diptera|Tephritidae|Euphranta|Euphranta lemniscata,1|54|216|811|3520|1621881|1621932,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,a83e1d1f-288d-5886-8880-3a30f114770c,2016-11-13T20:58:43Z,True,True,,2,Exact match by canonical form,"Euphranta lemniscata (Enderlein, 1911)",3|0|0,0.988,Agave sisalana,1621932,
Hendelina bisecta,Animalia|Arthropoda|Insecta|Diptera|Tephritidae|Philophylla|Philophylla bisecta,1|54|216|811|3520|1622281|1622294,kingdom|phylum|class|order|family|genus|species,"Philophylla bisecta (Hardy & Adachi, 1956)",1622294,11,GBIF Backbone Taxonomy,24,0,,b95765af-29cd-5d98-a5e8-fd344fa69f19,2016-11-13T21:00:50Z,True,True,,2,Exact match by canonical form,"Hendelina bisecta Hardy & Adachi, 1956",3|0|0,0.988,Agave sisalana,1622295,
Fulvius angustatus,Animalia|Arthropoda|Insecta|Hemiptera|Miridae|Fulvius|Fulvius angustatus,1|54|216|809|4319|2009917|7411079,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,530ca83f-c86f-5bdb-81f0-0a7c70eb52fc,2016-11-13T20:10:04Z,True,True,,2,Exact match by canonical form,"Fulvius angustatus Usinger, 1946",3|0|0,0.988,Agave sisalana,7411079,
Ananas comosus,Plantae|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Ananas|Ananas comosus,6|7707728|196|1369|3740|2699430|5288819,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,8e2964b6-f7af-529e-8561-3c84b88ea344,2016-11-13T19:15:36Z,True,True,,2,Exact match by canonical form,Ananas comosus (L.) Merr.,3|0|0,0.988,Agave sisalana,5288819,
Diaspis bromeliae,Animalia|Arthropoda|Insecta|Hemiptera|Diaspididae|Diaspis|Diaspis bromeliae,1|54|216|809|4521|2087402|8075301,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,6e38a265-ee0c-58cb-9f2c-325f522c48ae,2016-11-13T20:09:46Z,True,True,,2,Exact match by canonical form,"Diaspis bromeliae (Kerner, 1778)",3|0|0,0.988,Agave sisalana,8075301,
Teleogryllus oceanicus,Animalia|Arthropoda|Insecta|Orthoptera|Gryllidae|Teleogryllus|Teleogryllus oceanicus,1|54|216|1458|5925|1723420|1723426,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,a6d9ee12-195e-57f9-a111-2f5c9caab695,2016-11-13T20:07:10Z,True,True,,2,Exact match by canonical form,"Teleogryllus oceanicus (Le Guillou, 1841)",3|0|0,0.988,Agave sisalana,1723426,
Punica granatum,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Lythraceae|Punica|Punica granatum,6|7707728|220|690|6684|3188663|5420901,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,9008630e-ba6a-594c-bb26-9a54ee99e933,2016-11-13T22:40:28Z,True,True,,2,Exact match by canonical form,Punica granatum L.,3|0|0,0.988,Agave sisalana,5420901,
Solanum tuberosum,Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanum|Solanum etuberosum,6|7707728|220|1176|7717|2928997|2930259,kingdom|phylum|class|order|family|genus|species,Solanum etuberosum Lindl.,2930259,11,GBIF Backbone Taxonomy,24,0,,8da233ec-c3c7-5559-9c44-6f8e004cbfee,2016-11-13T22:44:47Z,True,True,,2,Exact match by canonical form,Solanum tuberosum Bertero ex Walp.,3|0|0,0.988,Agave sisalana,8290323,
Raphanus sativus,Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Raphanus|Raphanus sativus,6|7707728|220|7225535|3112|3040962|3040963,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,49039e95-8e5d-5922-bc68-16abfef852e4,2016-11-13T20:06:06Z,True,True,,1,Exact string match,Raphanus sativus,3|0|0,0.988,Agave sisalana,3040963,
Capsicum,Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Capsicum,6|7707728|220|1176|7717|2932937,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,f2b143db-6cab-5bb6-bae6-3faa33ad4487,2016-11-13T22:47:27Z,True,True,,2,Exact match by canonical form,Capsicum L.,1|0|0,0.75,Agave sisalana,2932937,
Chloriona,Animalia|Arthropoda|Insecta|Hemiptera|Delphacidae|Chloriona,1|54|216|809|8498|2054377,kingdom|phylum|class|order|family|genus,,,11,GBIF Backbone Taxonomy,24,0,,7f28e907-66f7-54f7-bb00-2297b779fa6c,2016-11-13T22:01:44Z,True,True,,6,Could only match genus,"Chloriona Fieber, 1866",1|0|0,0.75,Agave sisalana,2054377,
Oryza sativa,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Oryza|Oryza sativa,6|7707728|196|1369|3073|2703455|2703459,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,8e8528eb-f948-52c9-b6b4-5c6cbba122a8,2016-11-13T19:02:30Z,True,True,,2,Exact match by canonical form,Oryza sativa L.,3|0|0,0.988,Agave sisalana,2703459,
Leptocorixa acuta,,,,,,168,Index to Organism Names,24,0,,f3e23815-f89c-543e-8b69-67567ed2ea6a,2012-02-09T17:19:21Z,True,True,,1,Exact string match,Leptocorixa acuta,3|0|0,0.988,Agave sisalana,127776793,http://www.organismnames.com/details.htm?lsid=2434112
Sogatella furcifera,Animalia|Arthropoda|Insecta|Hemiptera|Delphacidae|Sogatella|Sogatella furcifera,1|54|216|809|8498|2055863|4777382,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,f133ee28-1fad-5bdf-8c7c-119d46392b88,2016-11-13T22:53:06Z,True,True,,2,Exact match by canonical form,"Sogatella furcifera (Horváth, 1899)",3|0|0,0.988,Agave sisalana,4777382,
Nephotettix apicalis,Animalia|Arthropoda|Insecta|Hemiptera|Cicadellidae|Nephotettix|Nephotettix apicalis,1|54|216|809|9647|2029376|4290058,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,5b1c1447-7a25-59ef-a11f-5a8620ff0a78,2016-11-13T19:22:11Z,True,True,,2,Exact match by canonical form,"Nephotettix apicalis (Motschulsky, 1859)",3|0|0,0.988,Agave sisalana,4290058,
Nilaparvata lugens,Animalia|Arthropoda|Insecta|Hemiptera|Delphacidae|Nilaparvata|Nilaparvata lugens,1|54|216|809|8498|2056616|2056628,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,4efb5c98-b560-5bdf-a3b3-facf104191a0,2016-11-13T21:35:05Z,True,True,,2,Exact match by canonical form,"Nilaparvata lugens (Stål, 1854)",3|0|0,0.988,Agave sisalana,2056628,
Orthotylellus pallescens,Animalia|Arthropoda|Insecta|Hemiptera|Miridae|Sthenaridea|Sthenaridea rufescens,1|54|216|809|4319|2010229|4776488,kingdom|phylum|class|order|family|genus|species,"Sthenaridea rufescens (Poppius, 1915)",4776488,11,GBIF Backbone Taxonomy,24,0,,7a740d58-f990-57f3-9efc-d04bffa316c9,2016-11-13T20:08:24Z,True,True,,2,Exact match by canonical form,"Orthotylellus pallescens Usinger, 1946",3|0|0,0.988,Agave sisalana,4776492,
Proboscidocoris malayus,Animalia|Arthropoda|Insecta|Hemiptera|Miridae|Proboscidocoris|Proboscidocoris malayus,1|54|216|809|4319|4776724|6130202,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,0ed4ba94-0f55-50a0-a639-afc1d2481900,2016-11-13T19:45:45Z,True,True,,2,Exact match by canonical form,"Proboscidocoris malayus Reuter, 1908",3|0|0,0.988,Agave sisalana,6130202,
Proboscidocoris malayus,Animalia|Arthropoda|Insecta|Hemiptera|Miridae|Proboscidocoris|Proboscidocoris malayus,1|54|216|809|4319|4776724|6130202,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,0ed4ba94-0f55-50a0-a639-afc1d2481900,2016-11-13T19:45:45Z,True,True,,2,Exact match by canonical form,"Proboscidocoris malayus Reuter, 1908",3|0|0,0.988,Agave sisalana,6130202,
Nymphula fluctuosalis,,,,,,162,Bishop Museum,24,0,,4cf6b9c1-4af6-54ed-b2b1-59a6fc580893,2012-02-09T14:13:56Z,True,True,,2,Exact match by canonical form,Nymphula fluctuosalis Zeller 1852,3|0|0,0.988,Agave sisalana,105420213,http://nsdb.bishopmuseum.org/urn:lsid:bishopmuseum.org:tnu:60A1F12A-E27B-48DC-BF06-9A0CCB9A2B1E
Mythimna loreyi,|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Noctuoidea|Noctuidae|Hadeninae|Mythimna|Mythimna loreyi,131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41197|37567|104431|37570|7100|95244|103830|667449,|superkingdom||kingdom||||||phylum|||superclass|class|||subclass|infraclass|superorder|order|suborder|infraorder|parvorder|||superfamily|family|subfamily|genus|species,,,4,NCBI,24,0,,752ce2bd-a341-5c56-b6d4-1a46a94f6f37,2015-09-09T13:48:01Z,True,True,,1,Exact string match,Mythimna loreyi,3|0|0,0.988,Agave sisalana,667449,
Susumia exigua,,,,,,168,Index to Organism Names,24,0,,7bd77e05-402c-5a5f-b095-fe5962eda079,2012-02-09T16:54:06Z,True,True,,1,Exact string match,Susumia exigua,3|0|0,0.988,Agave sisalana,125628718,http://www.organismnames.com/details.htm?lsid=68832
Euconocephalus nasutus,Animalia|Arthropoda|Insecta|Orthoptera|Tettigoniidae|Euconocephalus|Euconocephalus nasutus,1|54|216|1458|3991|1689406|1689407,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,07922273-1f77-5fca-a316-a2560ceb6312,2016-11-13T21:23:05Z,True,True,,2,Exact match by canonical form,"Euconocephalus nasutus (Thunberg, 1815)",3|0|0,0.988,Agave sisalana,1689407,
Bolacidothrips orizae,,,,,,168,Index to Organism Names,24,0,,6bf9cf5f-9163-540e-9afd-fe90dbdbd34d,2012-02-09T17:24:20Z,True,True,,1,Exact string match,Bolacidothrips orizae,3|0|0,0.988,Agave sisalana,128157251,http://www.organismnames.com/details.htm?lsid=2823650
Rosa,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosa|Rosa,6|7707728|220|691|5015|8395064|8063096,kingdom|phylum|class|order|family|genus|species,,,11,GBIF Backbone Taxonomy,24,0,,4703e3ac-1538-5692-a2dc-6de1c956f50d,2016-11-13T22:06:47Z,True,True,,1,Exact string match,Rosa,1|0|0,0.75,Agave sisalana,8063096,
